date,confirmed,deaths,year,is_weekend,month_sin,month_cos,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,adaptationofworkplace,adaptationofworkplacepartial,banonallevents,banonalleventspartial,closdaycare,closdaycarepartial,closhigh,closhighpartial,closprim,closprimpartial,clospubanypartial,clossec,clossecpartial,closureofpublictransportpartial,entertainmentvenues,entertainmentvenuespartial,gymssportscentres,gymssportscentrespartial,indoorover100,indoorover1000,indoorover50,masksmandatoryallspaces,masksmandatoryclosedspaces,masksmandatoryclosedspacespartial,masksvoluntaryallspaces,masksvoluntaryclosedspacespartial,massgather50,massgather50partial,massgatherall,massgatherallpartial,nonessentialshops,nonessentialshopspartial,outdoorover100,outdoorover1000,outdoorover50,outdoorover500,placeofworship,placeofworshippartial,privategatheringrestrictions,privategatheringrestrictionspartial,quarantineforinternationaltravellers,quarantineforinternationaltravellerspartial,restaurantscafes,restaurantscafespartial,stayhomegen,stayhomegenpartial,stayhomeorderpartial,stayhomeriskg,teleworking,teleworkingpartial,workplaceclosures,workplaceclosurespartial,clospubany,hotelsotheraccommodation,hotelsotheraccommodationpartial,indoorover500,masksmandatoryallspacespartial,regionalstayhomeorder,socialcircle,stayhomeorder,regionalstayhomeorderpartial,masksvoluntaryallspacespartial,closureofpublictransport,masksvoluntaryclosedspaces,stayhomeriskgpartial,socialcirclepartial
15/03/2020,38.0,0.0,0,1,1.0,6.123233995736766e-17,0.9608854255574976,0.2769462022689364,-0.7818314824680299,0.6234898018587334,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16/03/2020,34.0,0.0,0,0,1.0,6.123233995736766e-17,0.9655071658143364,0.2603764827344581,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17/03/2020,22.0,0.0,0,0,1.0,6.123233995736766e-17,0.969843196967294,0.2437297136096838,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18/03/2020,27.0,0.0,0,0,1.0,6.123233995736766e-17,0.9738922359149924,0.2270108209414184,0.9749279121818236,-0.2225209339563143,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19/03/2020,11.0,0.0,0,0,1.0,6.123233995736766e-17,0.977653084481664,0.2102247521189836,0.4338837391175582,-0.900968867902419,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20/03/2020,55.0,0.0,0,0,1.0,6.123233995736766e-17,0.981124629771712,0.1933764744102058,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21/03/2020,42.0,0.0,0,1,1.0,6.123233995736766e-17,0.984305844499033,0.1764709734915216,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22/03/2020,31.0,1.0,0,1,1.0,6.123233995736766e-17,0.9871957872910084,0.1595132519726365,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23/03/2020,28.0,1.0,0,0,1.0,6.123233995736766e-17,0.9897936029670716,0.1425083279161708,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24/03/2020,38.0,1.0,0,0,1.0,6.123233995736766e-17,0.992098522791769,0.1254612333527364,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25/03/2020,48.0,1.0,0,0,1.0,6.123233995736766e-17,0.9941098647022418,0.108377012791876,0.9749279121818236,-0.2225209339563143,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26/03/2020,34.0,1.0,0,0,1.0,6.123233995736766e-17,0.9958270335100596,0.0912607217293118,0.4338837391175582,-0.900968867902419,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27/03/2020,70.0,3.0,0,0,1.0,6.123233995736766e-17,0.9972495210773452,0.0741174251509443,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28/03/2020,52.0,1.0,0,1,1.0,6.123233995736766e-17,0.998376906467142,0.0569521960340397,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29/03/2020,46.0,2.0,0,1,1.0,6.123233995736766e-17,0.9992088560679752,0.0397701138460557,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30/03/2020,26.0,2.0,0,0,1.0,6.123233995736766e-17,0.9997451236925734,0.0225762630415454,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31/03/2020,46.0,4.0,0,0,1.0,6.123233995736766e-17,0.9999855506507186,0.0053757315575838,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2020,39.0,2.0,0,0,0.8660254037844387,-0.4999999999999998,0.9999300657962056,-0.0118263906918325,0.9749279121818236,-0.2225209339563143,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
02/04/2020,56.0,2.0,0,0,0.8660254037844387,-0.4999999999999998,0.9995786855478958,-0.0290250133219752,0.4338837391175582,-0.900968867902419,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
03/04/2020,37.0,3.0,0,0,0.8660254037844387,-0.4999999999999998,0.9989315138848576,-0.0462150469837083,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
04/04/2020,43.0,2.0,0,1,0.8660254037844387,-0.4999999999999998,0.9979887423155984,-0.0633914048695103,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
05/04/2020,20.0,6.0,0,1,0.8660254037844387,-0.4999999999999998,0.9967506498213928,-0.0805490042187416,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
06/04/2020,24.0,2.0,0,0,0.8660254037844387,-0.4999999999999998,0.9952176027737294,-0.0976827678217159,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
07/04/2020,38.0,6.0,0,0,0.8660254037844387,-0.4999999999999998,0.9933900548258936,-0.114787625522127,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
08/04/2020,32.0,4.0,0,0,0.8660254037844387,-0.4999999999999998,0.9912685467787256,-0.1318585157173911,0.9749279121818236,-0.2225209339563143,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
09/04/2020,33.0,3.0,0,0,0.8660254037844387,-0.4999999999999998,0.9888537064205885,-0.1488903868564548,0.4338837391175582,-0.900968867902419,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10/04/2020,36.0,2.0,0,0,0.8660254037844387,-0.4999999999999998,0.986146248341595,-0.1658781989346314,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11/04/2020,28.0,5.0,0,1,0.8660254037844387,-0.4999999999999998,0.98314697372215,-0.1828169249850199,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12/04/2020,17.0,3.0,0,1,0.8660254037844387,-0.4999999999999998,0.9798567700958664,-0.1997015525660636,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13/04/2020,7.0,2.0,0,0,0.8660254037844387,-0.4999999999999998,0.976276611086932,-0.2165270852448143,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14/04/2020,8.0,1.0,0,0,0.8660254037844387,-0.4999999999999998,0.9724075561219968,-0.2332885440754551,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15/04/2020,28.0,5.0,0,0,0.8660254037844387,-0.4999999999999998,0.9682507501166718,-0.2499809690726521,0.9749279121818236,-0.2225209339563143,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16/04/2020,20.0,3.0,0,0,0.8660254037844387,-0.4999999999999998,0.9638074231367308,-0.2665994206792935,0.4338837391175582,-0.900968867902419,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17/04/2020,36.0,5.0,0,0,0.8660254037844387,-0.4999999999999998,0.9590788900341132,-0.2831389812281835,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18/04/2020,13.0,4.0,0,1,0.8660254037844387,-0.4999999999999998,0.9540665500578388,-0.2995947563972602,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19/04/2020,13.0,4.0,0,1,0.8660254037844387,-0.4999999999999998,0.9487718864399473,-0.3159618766579029,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20/04/2020,5.0,3.0,0,0,0.8660254037844387,-0.4999999999999998,0.9431964659565866,-0.3322354987159043,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21/04/2020,9.0,2.0,0,0,0.8660254037844387,-0.4999999999999998,0.9373419384643772,-0.3484108069446808,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22/04/2020,9.0,2.0,0,0,0.8660254037844387,-0.4999999999999998,0.9312100364121948,-0.3644830148102912,0.9749279121818236,-0.2225209339563143,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23/04/2020,13.0,1.0,0,0,0.8660254037844387,-0.4999999999999998,0.9248025743285088,-0.3804473662878516,0.4338837391175582,-0.900968867902419,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24/04/2020,7.0,1.0,0,0,0.8660254037844387,-0.4999999999999998,0.9181214482844364,-0.3962991372689181,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25/04/2020,15.0,1.0,0,1,0.8660254037844387,-0.4999999999999998,0.9111686353326632,-0.4120336369594263,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26/04/2020,8.0,1.0,0,1,0.8660254037844387,-0.4999999999999998,0.9039461929224012,-0.4276462092677746,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27/04/2020,6.0,1.0,0,0,0.8660254037844387,-0.4999999999999998,0.8964562582905575,-0.4431322341826345,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28/04/2020,6.0,3.0,0,0,0.8660254037844387,-0.4999999999999998,0.8887010478292915,-0.4584871291400876,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29/04/2020,10.0,3.0,0,0,0.8660254037844387,-0.4999999999999998,0.8806828564301475,-0.47370635037968,0.9749279121818236,-0.2225209339563143,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30/04/2020,11.0,2.0,0,0,0.8660254037844387,-0.4999999999999998,0.8724040568049612,-0.4887853942889926,0.4338837391175582,-0.900968867902419,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2020,5.0,1.0,0,0,0.4999999999999999,-0.8660254037844387,0.8638670987837349,-0.503719798736334,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2020,5.0,2.0,0,1,0.4999999999999999,-0.8660254037844387,0.8550745085896932,-0.518505144391157,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/05/2020,4.0,2.0,0,1,0.4999999999999999,-0.8660254037844387,0.8460288880917339,-0.533137056031809,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/05/2020,3.0,1.0,0,0,0.4999999999999999,-0.8660254037844387,0.8367329140344921,-0.5476112038402312,0.0,1.0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
