date,confirmed,deaths,year,is_weekend,month_sin,month_cos,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,temperature,humidity,adaptationofworkplace,adaptationofworkplacepartial,banonallevents,banonalleventspartial,closdaycare,closdaycarepartial,closhigh,closhighpartial,closprim,closprimpartial,clospubanypartial,clossec,clossecpartial,closureofpublictransportpartial,entertainmentvenues,entertainmentvenuespartial,gymssportscentres,gymssportscentrespartial,indoorover100,indoorover1000,indoorover50,masksmandatoryallspaces,masksmandatoryclosedspaces,masksmandatoryclosedspacespartial,masksvoluntaryallspaces,masksvoluntaryclosedspacespartial,massgather50,massgather50partial,massgatherall,massgatherallpartial,nonessentialshops,nonessentialshopspartial,outdoorover100,outdoorover1000,outdoorover50,outdoorover500,placeofworship,placeofworshippartial,privategatheringrestrictions,privategatheringrestrictionspartial,quarantineforinternationaltravellers,quarantineforinternationaltravellerspartial,restaurantscafes,restaurantscafespartial,stayhomegen,stayhomegenpartial,stayhomeorderpartial,stayhomeriskg,teleworking,teleworkingpartial,workplaceclosures,workplaceclosurespartial,clospubany,hotelsotheraccommodation,hotelsotheraccommodationpartial,indoorover500,masksmandatoryallspacespartial,regionalstayhomeorder,socialcircle,stayhomeorder,regionalstayhomeorderpartial,masksvoluntaryallspacespartial,closureofpublictransport,masksvoluntaryclosedspaces,stayhomeriskgpartial,socialcirclepartial
08/03/2020,42,0,0,1,1.0,6.12e-17,0.920658817,0.390368215,-0.781831482,0.623489802,3.6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2020,45,0,0,0,1.0,6.12e-17,0.927237546,0.374473674,0.0,1.0,6.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2020,107,0,0,0,1.0,6.12e-17,0.933541891,0.358468322,0.781831482,0.623489802,4.5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/03/2020,145,1,0,0,1.0,6.12e-17,0.939569986,0.342356892,0.974927912,-0.222520934,4.5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2020,99,0,0,0,1.0,6.12e-17,0.945320047,0.326144154,0.433883739,-0.900968868,3.2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13/03/2020,215,0,0,0,1.0,6.12e-17,0.950790372,0.309834904,-0.433883739,-0.900968868,1.3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14/03/2020,147,1,0,1,1.0,6.12e-17,0.955979344,0.293433969,-0.974927912,-0.222520934,-1.7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15/03/2020,61,1,0,1,1.0,6.12e-17,0.960885426,0.276946202,-0.781831482,0.623489802,3.4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16/03/2020,81,3,0,0,1.0,6.12e-17,0.965507166,0.260376483,0.0,1.0,3.3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17/03/2020,87,1,0,0,1.0,6.12e-17,0.969843197,0.243729714,0.781831482,0.623489802,5.0,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18/03/2020,89,3,0,0,1.0,6.12e-17,0.973892236,0.227010821,0.974927912,-0.222520934,5.8,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19/03/2020,160,1,0,0,1.0,6.12e-17,0.977653084,0.210224752,0.433883739,-0.900968868,4.9,63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20/03/2020,200,5,0,0,1.0,6.12e-17,0.98112463,0.193376474,-0.433883739,-0.900968868,0.5,71,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21/03/2020,124,4,0,1,1.0,6.12e-17,0.984305844,0.176470973,-0.974927912,-0.222520934,-1.0,62,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22/03/2020,168,1,0,1,1.0,6.12e-17,0.987195787,0.159513252,-0.781831482,0.623489802,-1.0,68,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23/03/2020,115,4,0,0,1.0,6.12e-17,0.989793603,0.142508328,0.0,1.0,1.4,62,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24/03/2020,240,11,0,0,1.0,6.12e-17,0.992098523,0.125461233,0.781831482,0.623489802,3.7,52,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25/03/2020,240,26,0,0,1.0,6.12e-17,0.994109865,0.108377013,0.974927912,-0.222520934,6.2,39,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
